150
1.0 0.0
0.0 1.0
0.222858 	0.766383 	
0.706141 	0.0369424 	
0.617765 	0.0341755 	
0.51178 	0.649155 	
0.636408 	0.573597 	
0.873445 	0.970724 	
0.245592 	0.601588 	
0.964535 	0.0570763 	
0.0120022 	0.215144 	
0.921895 	0.202621 	
0.107109 	0.905838 	
0.439789 	0.0286305 	
0.21267 	0.319538 	
0.389348 	0.389226 	
0.628861 	0.736197 	
0.759343 	0.650721 	
0.0697957 	0.592395 	
0.0858979 	0.452571 	
0.325365 	0.839879 	
0.982163 	0.135849 	
0.956427 	0.977002 	
0.0657929 	0.136551 	
0.647469 	0.410991 	
0.55362 	0.572757 	
0.648893 	0.186776 	
0.0383179 	0.973848 	
0.184057 	0.237975 	
0.0556958 	0.736208 	
0.84846 	0.49655 	
0.415572 	0.254016 	
0.277774 	0.681576 	
0.885943 	0.577492 	
0.196533 	0.682673 	
0.399473 	0.79632 	
0.687647 	0.886253 	
0.918804 	0.815045 	
0.792864 	0.0427582 	
0.344455 	0.638524 	
0.929162 	0.655751 	
0.0956384 	0.216571 	
0.263367 	0.933323 	
0.621823 	0.333667 	
0.934843 	0.506179 	
0.387947 	0.555974 	
0.595333 	0.654327 	
0.427524 	0.47897 	
0.832827 	0.809293 	
0.82073 	0.417683 	
0.844945 	0.656364 	
0.485332 	0.802027 	
0.789708 	0.96436 	
0.374432 	0.71843 	
0.0385567 	0.295556 	
0.221626 	0.10483 	
0.878898 	0.0503732 	
0.275037 	0.476314 	
0.884816 	0.736083 	
0.512504 	0.491944 	
0.17587 	0.449065 	
0.16616 	0.842408 	
0.592767 	0.257811 	
0.596327 	0.493013 	
0.000703511 	0.810807 	
0.430468 	0.952881 	
0.387844 	0.171648 	
0.0844776 	0.819091 	
0.141693 	0.753873 	
0.968786 	0.732035 	
0.365995 	0.0854698 	
0.943713 	0.895845 	
0.121453 	0.297833 	
0.68266 	0.263154 	
0.469134 	0.566097 	
0.155669 	0.154995 	
0.801743 	0.119189 	
0.460256 	0.721934 	
0.349236 	0.466657 	
0.0192108 	0.65846 	
0.734812 	0.416968 	
0.161261 	0.601571 	
0.121888 	0.525488 	
0.770968 	0.264155 	
0.477554 	0.411197 	
0.76399 	0.495634 	
0.520829 	0.95525 	
0.712498 	0.113289 	
0.624734 	0.109889 	
0.61308 	0.960047 	
0.892667 	0.126934 	
0.506002 	0.262031 	
0.132324 	0.0750414 	
0.802488 	0.57519 	
0.352118 	0.000979835 	
0.278886 	0.0204481 	
0.309689 	0.557282 	
0.451356 	0.106931 	
0.445841 	0.332164 	
0.202848 	0.0205991 	
0.975147 	0.583664 	
0.297995 	0.112125 	
0.545711 	0.73134 	
0.563341 	0.413913 	
0.907312 	0.425249 	
0.322438 	0.204417 	
0.426947 	0.641336 	
0.710646 	0.33965 	
0.829139 	0.193573 	
0.341971 	0.918824 	
0.885505 	0.34585 	
0.860849 	0.268624 	
0.0472037 	0.0554843 	
0.504901 	0.881426 	
0.210012 	0.523748 	
0.678296 	0.490263 	
0.313286 	0.374674 	
0.244592 	0.849943 	
0.0591295 	0.376289 	
0.74708 	0.809189 	
0.972854 	0.360518 	
0.775628 	0.885949 	
0.303495 	0.761523 	
0.860362 	0.889406 	
0.277428 	0.282232 	
0.797702 	0.340342 	
0.950971 	0.280344 	
0.242987 	0.397328 	
0.571202 	0.812616 	
0.713819 	0.733025 	
0.352882 	0.297271 	
0.677196 	0.655179 	
0.659366 	0.812518 	
0.418443 	0.874652 	
0.716958 	0.5712 	
0.994457 	0.441609 	
0.18696 	0.932918 	
0.560102 	0.1815 	
0.0271791 	0.518299 	
0.145636 	0.375608 	
0.120359 	0.992197 	
0.24599 	0.19188 	
0.702938 	0.961013 	
0.024873 	0.891959 	
0.535166 	0.337071 	
0.528281 	0.0288193 	
0.53652 	0.104632 	
0.110683 	0.670204 	
0.475135 	0.185941 	
0.737535 	0.189076 	
0.596688 	0.887332 	
0.798209 	0.730213
