150
1.0 0.0
0.0 1.0
0.2007 	0.968359 	
0.704899 	0.147919 	
0.618234 	0.142937 	
0.456031 	0.746293 	
0.619426 	0.680601 	
0.842354 	0.0892609 	
0.185103 	0.733523 	
0.958854 	0.181508 	
0.0237253 	0.348796 	
0.944834 	0.344833 	
0.0736881 	0.0554551 	
0.442069 	0.131596 	
0.222526 	0.441797 	
0.42161 	0.522909 	
0.561182 	0.836043 	
0.709597 	0.770899 	
0.0539441 	0.800663 	
0.0952977 	0.607809 	
0.284547 	0.973251 	
0.992158 	0.264842 	
0.925573 	0.0974861 	
0.0713499 	0.256155 	
0.684432 	0.529124 	
0.535278 	0.676489 	
0.684149 	0.303619 	
0.00713002 	0.0989693 	
0.194143 	0.365878 	
0.00712799 	0.894126 	
0.869397 	0.627188 	
0.456104 	0.367774 	
0.209625 	0.81406 	
0.871208 	0.70426 	
0.159842 	0.885149 	
0.33074 	0.894006 	
0.628093 	0.993153 	
0.856235 	0.934042 	
0.790468 	0.156695 	
0.274244 	0.743256 	
0.880883 	0.782549 	
0.0997186 	0.336246 	
0.275555 	0.132704 	
0.655793 	0.451003 	
0.954888 	0.656288 	
0.354452 	0.669046 	
0.543928 	0.754744 	
0.438795 	0.598414 	
0.769022 	0.928267 	
0.858027 	0.548725 	
0.794701 	0.775822 	
0.416029 	0.892761 	
0.755015 	0.075007 	
0.298181 	0.817413 	
0.0529805 	0.43514 	
0.253489 	0.290206 	
0.877336 	0.17327 	
0.260429 	0.593992 	
0.819681 	0.855063 	
0.528509 	0.599873 	
0.172941 	0.572553 	
0.157637 	0.0529698 	
0.625161 	0.373299 	
0.614404 	0.600195 	
0.942003 	0.938037 	
0.403683 	0.0527579 	
0.429243 	0.28873 	
0.0416886 	0.974611 	
0.121624 	0.972655 	
0.907136 	0.8599 	
0.395364 	0.213055 	
0.893295 	0.0150823 	
0.126998 	0.416995 	
0.713681 	0.382935 	
0.446471 	0.671879 	
0.167192 	0.287822 	
0.824668 	0.23896 	
0.386108 	0.815866 	
0.348715 	0.595612 	
0.976648 	0.815452 	
0.771923 	0.540636 	
0.125661 	0.795703 	
0.104317 	0.700832 	
0.800323 	0.389383 	
0.509308 	0.524578 	
0.782917 	0.619391 	
0.488289 	0.05511 	
0.738727 	0.229092 	
0.65409 	0.222569 	
0.5782 	0.0642468 	
0.91152 	0.259007 	
0.539458 	0.367504 	
0.139105 	0.209526 	
0.784879 	0.697461 	
0.35871 	0.135333 	
0.309162 	0.21342 	
0.263315 	0.669292 	
0.480694 	0.208201 	
0.481801 	0.447353 	
0.224675 	0.21163 	
0.958081 	0.737106 	
0.341221 	0.290004 	
0.475364 	0.82298 	
0.596681 	0.522277 	
0.945277 	0.572555 	
0.370845 	0.365116 	
0.365174 	0.741462 	
0.745221 	0.461779 	
0.856572 	0.321473 	
0.322 	0.0542008 	
0.920638 	0.487386 	
0.888838 	0.403608 	
0.0399516 	0.177947 	
0.450896 	0.97415 	
0.1761 	0.652281 	
0.698453 	0.608684 	
0.334955 	0.519016 	
0.239043 	0.0506084 	
0.0790314 	0.521701 	
0.678898 	0.921397 	
0.00648759 	0.523927 	
0.718135 	0.997395 	
0.245194 	0.892957 	
0.808282 	0.00716615 	
0.311105 	0.440787 	
0.832389 	0.468754 	
0.977223 	0.432218 	
0.248619 	0.516724 	
0.50223 	0.904333 	
0.646046 	0.844431 	
0.396783 	0.444096 	
0.626727 	0.763061 	
0.589347 	0.916729 	
0.367821 	0.972213 	
0.700927 	0.689721 	
0.0264535 	0.620115 	
0.192879 	0.132058 	
0.598057 	0.293054 	
0.0357924 	0.713699 	
0.153909 	0.495618 	
0.107197 	0.132575 	
0.28224 	0.365864 	
0.666837 	0.0696275 	
0.976551 	0.0177306 	
0.566915 	0.446199 	
0.529249 	0.133261 	
0.56674 	0.212744 	
0.0848708 	0.887326 	
0.513075 	0.287452 	
0.769762 	0.309497 	
0.53806 	0.98612 	
0.73332 	0.850011
