150
1.0 0.0
0.0 1.0
0.688944 	0.956154 	
0.252198 	0.69742 	
0.183284 	0.614018 	
0.472377 	0.506192 	
0.838631 	0.318165 	
0.0723215 	0.227987 	
0.217614 	0.949992 	
0.151019 	0.0919065 	
0.543876 	0.431144 	
0.469917 	0.0270551 	
0.263538 	0.66816 	
0.464601 	0.682295 	
0.309681 	0.758422 	
0.2441 	0.0224174 	
0.421804 	0.556538 	
0.0710132 	0.838279 	
0.128319 	0.668036 	
0.921704 	0.94216 	
0.873506 	0.725371 	
0.823261 	0.81481 	
0.629922 	0.791622 	
0.669448 	0.602132 	
0.142931 	0.578195 	
0.386245 	0.103745 	
0.182404 	0.466936 	
0.798373 	0.563058 	
0.573861 	0.0136741 	
0.687082 	0.317429 	
0.927929 	0.612264 	
0.826691 	0.115452 	
0.960851 	0.918713 	
0.761999 	0.683763 	
0.614158 	0.433504 	
0.0496288 	0.685023 	
0.598041 	0.88126 	
0.915815 	0.0583353 	
0.385075 	0.60413 	
0.325098 	0.873113 	
0.796908 	0.377568 	
0.395963 	0.24688 	
0.308185 	0.159493 	
0.273389 	0.55597 	
0.776866 	0.0666415 	
0.143357 	0.173201 	
0.739233 	0.918261 	
0.14712 	0.952827 	
0.0666317 	0.550131 	
0.758974 	0.82389 	
0.33836 	0.788327 	
0.198443 	0.393953 	
0.659731 	0.345489 	
0.403008 	0.941632 	
0.8851 	0.524694 	
0.177414 	0.225167 	
0.647259 	0.657004 	
0.719709 	0.787802 	
0.867605 	0.42265 	
0.524172 	0.659511 	
0.0772129 	0.464204 	
0.193519 	0.499084 	
0.804205 	0.972823 	
0.735782 	0.0874619 	
0.779887 	0.697083 	
0.323551 	0.225858 	
0.78544 	0.294696 	
0.038547 	0.187831 	
0.901426 	0.712404 	
0.30474 	0.442981 	
0.699477 	0.243456 	
0.948656 	0.433677 	
0.569115 	0.208541 	
0.423262 	0.0166957 	
0.433072 	0.396194 	
0.569686 	0.728571 	
0.691161 	0.164955 	
0.478038 	0.791923 	
0.836569 	0.616188 	
0.41619 	0.340579 	
0.00435379 	0.330452 	
0.301418 	0.365642 	
0.594643 	0.499401 	
0.220852 	0.331178 	
0.726671 	0.429228 	
0.0640882 	0.314362 	
0.0268649 	0.951298 	
0.205504 	0.859911 	
0.827769 	0.967231 	
0.144176 	0.753606 	
0.662735 	0.715487 	
0.422889 	0.828739 	
0.930619 	0.283599 	
0.506978 	0.379712 	
0.956638 	0.221071 	
0.996206 	0.826951 	
0.662068 	0.874836 	
0.839903 	0.209243 	
0.542039 	0.794474 	
0.523335 	0.103501 	
0.176109 	0.764536 	
0.452785 	0.144961 	
0.135454 	0.307356 	
0.630094 	0.186508 	
0.314756 	0.929519 	
0.534678 	0.902021 	
0.0416677 	0.0964316 	
0.527004 	0.556688 	
0.571356 	0.112986 	
0.328115 	0.465093 	
0.974213 	0.133568 	
0.95998 	0.616669 	
0.206727 	0.0736098 	
0.0329043 	0.568451 	
0.657021 	0.00855078 	
0.716185 	0.455178 	
0.373139 	0.65952 	
0.549602 	0.270701 	
0.109382 	0.95355 	
0.0335837 	0.704786 	
0.235766 	0.83942 	
0.979478 	0.759365 	
0.446729 	0.891254 	
0.891871 	0.178247 	
0.928596 	0.348074 	
0.299186 	0.569784 	
0.585996 	0.327967 	
0.771881 	0.20262 	
0.411086 	0.724664 	
0.319935 	0.00544699 	
0.53674 	0.961891 	
0.657528 	0.537152 	
0.955099 	0.501103 	
0.653783 	0.0705313 	
0.854018 	0.869697 	
0.34043 	0.314162 	
0.448738 	0.194921 	
0.0918333 	0.846574 	
0.913874 	0.825685 	
0.904789 	0.0530384 	
0.0115344 	0.0174256 	
0.484522 	0.275597 	
0.242747 	0.161121 	
0.553904 	0.606463 	
0.106144 	0.391435 	
0.0912679 	0.0560131 	
0.0266841 	0.432707 	
0.818929 	0.47744 	
0.740866 	0.561141 	
0.244371 	0.265203 	
0.411603 	0.471541 	
0.32636 	0.0826433
